ID,GDT_TS
0c1_t00000008_0000169_0,0.97115
0c1_t00000008_0000171_0,0.96635
0c1_t00000008_0000173_0,0.9831699999999999
0c1_t00000008_0000175_0,0.97115
0c1_t00000008_0000177_0,0.97596
0c1_t00000008_0000181_0,0.96875
0c1_t00000008_0000182_0,0.96394
0c1_t00000008_0000183_0,0.96635
0c1_t00000008_0000184_0,0.96394
0c1_t00000008_0000186_0,0.97115
0c1_t00000008_0000187_0,0.9783700000000001
0c1_t00000008_0000188_0,0.9831699999999999
0c1_t00000008_0000189_0,0.96635
0c1_t00000008_0000190_0,0.97596
0c1_t00000008_0000191_0,0.97596
0c1_t00000008_0000192_0,0.97596
0c1_t00000008_0000193_0,0.96635
0c1_t00000008_0000194_0,0.97115
0c1_t00000008_0000195_0,0.97115
0c1_t00000008_0000196_1,0.9783700000000001
0c1_t00000008_0000197_0,0.97356
0c1_t00000008_0000198_0,0.9783700000000001
0c1_t00000008_0000199_0,0.96394
0c1_t00000008_0000200_0,0.96394
0c1_t00000008_0000201_0,0.96635
0c1_t00000008_0000204_0,0.96635
0c1_t00000008_0000205_0,0.96875
0c1_t00000008_0000206_1,0.97596
0c1_t00000008_0000207_1,0.96154
0c1_t00000008_0000208_0,0.96394
0c1_t00000008_0000209_0,0.96635
0c1_t00000008_0000210_0,0.9783700000000001
0c1_t00000008_0000211_0,0.96875
0c1_t00000008_0000212_0,0.96875
0c1_t00000008_0000213_0,0.9831699999999999
0c1_t00000008_0000214_0,0.97596
0c1_t00000008_0000215_0,0.96635
0c1_t00000008_0000216_0,0.97356
0c1_t00000008_0000217_0,0.97356
0c1_t00000008_0000218_0,0.96394
0c1_t00000008_0000219_0,0.97356
0c1_t00000008_0000220_0,0.97356
0c1_t00000008_0000221_1,0.96635
0c1_t00000008_0000222_0,0.97356
0c1_t00000008_0000223_0,0.96394
0c1_t00000008_0000224_0,0.97115
0c1_t00000008_0000226_0,0.9831699999999999
0c1_t00000008_0000227_0,0.96635
0c1_t00000008_0000228_0,0.96875
0c1_t00000008_0000229_0,0.97115
0c1_t00000008_0000230_1,0.9783700000000001
0c1_t00000008_0000231_0,0.96875
0c1_t00000008_0000232_0,0.96394
0c1_t00000008_0000233_0,0.96394
0c1_t00000008_0000235_0,0.9831699999999999
0c1_t00000008_0000236_0,0.97115
0c1_t00000008_0000237_0,0.96635
0c1_t00000008_0000238_0,0.97356
0c1_t00000008_0000240_0,0.96875
0c1_t00000008_0000241_1,0.96875
0c1_t00000008_0000243_0,0.97356
0c1_t00000008_0000244_0,0.96635
0c1_t00000008_0000245_0,0.9831699999999999
0c1_t00000008_0000246_0,0.96635
0c1_t00000008_0000247_0,0.96875
0c1_t00000008_0000249_0,0.97596
0c1_t00000008_0000250_0,0.97115
0c1_t00000008_0000251_0,0.97596
0c1_t00000008_0000252_0,0.96635
0c1_t00000008_0000253_0,0.9783700000000001
0c1_t00000008_0000254_0,0.96394
0c1_t00000008_0000255_0,0.96635
0c1_t00000008_0000256_0,0.96875
0c1_t00000008_0000257_0,0.96875
0c1_t00000008_0000258_0,0.97596
0c1_t00000008_0000259_0,0.97115
0c1_t00000008_0000260_0,0.96875
0c1_t00000008_0000261_0,0.98077
0c1_t00000008_0000262_0,0.9783700000000001
0c1_t00000008_0000263_0,0.98077
0c1_t00000008_0000264_0,0.97596
0c1_t00000008_0000265_0,0.9831699999999999
0c1_t00000008_0000266_0,0.98077
0c1_t00000008_0000267_0,0.97356
0c1_t00000008_0000268_1,0.9783700000000001
0c1_t00000008_0000269_0,0.96875
0c1_t00000008_0000270_0,0.9783700000000001
0c1_t00000008_0000271_0,0.9783700000000001
0c1_t00000008_0000272_0,0.96635
0c1_t00000008_0000273_0,0.96875
0c1_t00000008_0000274_0,0.96635
0c1_t00000008_0000275_0,0.96635
0c1_t00000008_0000276_0,0.9783700000000001
0c1_t00000008_0000277_0,0.97596
0c1_t00000008_0000278_0,0.97115
0c1_t00000008_0000280_0,0.96875
0c1_t00000008_0000281_0,0.97596
0c1_t00000008_0000282_0,0.97115
0c1_t00000008_0000283_0,0.98077
0c1_t00000008_0000285_0,0.97115
0c1_t00000008_0000286_0,0.96394
0c1_t00000008_0000287_0,0.97115
0c1_t00000008_0000288_0,0.98077
0c1_t00000008_0000289_0,0.9831699999999999
0c1_t00000008_0000290_0,0.96635
0c1_t00000008_0000291_0,0.96875
0c1_t00000008_0000292_0,0.98077
0c1_t00000008_0000293_0,0.96635
0c1_t00000008_0000294_0,0.9591299999999999
0c1_t00000008_0000295_0,0.96875
0c1_t00000008_0000296_0,0.96394
0c1_t00000008_0000297_0,0.97596
0c1_t00000008_0000298_0,0.97356
0c1_t00000008_0000299_0,0.96154
0c1_t00000008_0000300_0,0.98077
0c1_t00000008_0000301_0,0.97115
0c1_t00000008_0000302_0,0.96635
0c1_t00000008_0000303_0,0.97596
0c1_t00000008_0000304_0,0.97115
0c1_t00000008_0000305_0,0.97356
0c1_t00000008_0000306_0,0.97115
0c1_t00000008_0000307_0,0.96635
0c1_t00000008_0000308_0,0.96875
0c1_t00000008_0000309_0,0.9591299999999999
0c1_t00000008_0000310_0,0.97596
0c1_t00000008_0000311_0,0.97356
0c1_t00000008_0000312_0,0.97596
0c1_t00000008_0000313_0,0.96635
0c1_t00000008_0000314_0,0.97596
0c1_t00000008_0000315_0,0.96394
0c1_t00000008_0000316_0,0.96635
0c1_t00000008_0000317_0,0.97356
0c1_t00000008_0000318_0,0.97115
0c1_t00000008_0000319_0,0.96154
0c1_t00000008_0000321_0,0.97356
0c1_t00000008_0000322_0,0.97115
0c1_t00000008_0000323_0,0.96635
0c1_t00000008_0000324_0,0.97356
0c1_t00000008_0000326_1,0.97596
0c1_t00000008_0000327_0,0.96875
0c1_t00000008_0000328_0,0.97356
0c1_t00000008_0000329_0,0.97115
0c1_t00000008_0000330_0,0.97596
0c1_t00000008_0000331_0,0.97356
0c1_t00000008_0000332_0,0.97356
0c1_t00000008_0000333_0,0.97356
0c1_t00000008_0000334_0,0.97356
0c1_t00000008_0000335_0,0.97356
0c1_t00000008_0000336_0,0.97356
0c1_t00000008_0000337_0,0.97115
0c1_t00000008_0000338_0,0.96875
0c1_t00000008_0000339_0,0.96875
0c1_t00000008_0000342_0,0.97356
0c1_t00000008_0000343_0,0.98077
0c1_t00000008_0000344_0,0.9783700000000001
0c1_t00000008_0000345_0,0.96394
0c1_t00000008_0000346_0,0.96875
0c1_t00000008_0000347_0,0.96394
0c1_t00000008_0000348_0,0.97115
0c1_t00000008_0000349_0,0.97115
0c1_t00000008_0000350_0,0.96394
0c1_t00000008_0000351_0,0.97115
0c1_t00000008_0000352_0,0.9783700000000001
0c1_t00000008_0000353_0,0.9783700000000001
0c1_t00000008_0000354_0,0.96154
0c1_t00000008_0000356_0,0.97115
0c1_t00000008_0000357_0,0.97356
0c1_t00000008_0000358_0,0.97596
0c1_t00000008_0000359_0,0.96875
0c1_t00000008_0000361_0,0.97356
0c1_t00000008_0000362_0,0.97356
0c1_t00000008_0000363_0,0.96875
0c1_t00000008_0000364_0,0.97356
0c1_t00000008_0000365_0,0.97356
0c1_t00000008_0000366_0,0.97356
0c1_t00000008_0000367_0,0.9783700000000001
0c1_t00000008_0000368_0,0.96875
0c1_t00000008_0000369_0,0.97356
0c1_t00000008_0000370_0,0.95673
0c1_t00000008_0000371_1,0.9831699999999999
0c1_t00000008_0000372_0,0.9831699999999999
0c1_t00000008_0000373_0,0.96635
0c1_t00000008_0000374_0,0.96635
0c1_t00000008_0000376_0,0.98077
0c1_t00000008_0000377_0,0.97115
0c1_t00000008_0000378_0,0.97356
0c1_t00000008_0000379_0,0.97115
0c1_t00000008_0000380_0,0.96875
0c1_t00000008_0000381_0,0.96394
0c1_t00000008_0000382_0,0.96875
0c1_t00000008_0000383_1,0.9783700000000001
0c1_t00000008_0000384_0,0.96635
0c1_t00000008_0000385_0,0.97115
0c1_t00000008_0000388_1,0.97596
0c1_t00000008_0000390_0,0.97115
0c1_t00000008_0000391_0,0.97115
0c1_t00000008_0000392_0,0.9783700000000001
0c1_t00000008_0000393_0,0.96875
0c1_t00000008_0000394_0,0.97115
0c1_t00000008_0000395_0,0.9855800000000001
0c1_t00000008_0000396_0,0.96875
0c1_t00000008_0000397_0,0.97596
0c1_t00000008_0000398_0,0.9831699999999999
0c1_t00000008_0000399_0,0.96154
0c1_t00000008_0000400_0,0.96394
0c1_t00000008_0000401_0,0.97356
0c1_t00000008_0000402_0,0.97356
0c1_t00000008_0000403_0,0.96875
0c1_t00000008_0000404_0,0.97356
0c1_t00000008_0000405_0,0.96875
0c1_t00000008_0000406_0,0.97356
0c1_t00000008_0000407_0,0.97356
0c1_t00000008_0000408_0,0.97596
0c1_t00000008_0000409_0,0.96394
0c1_t00000008_0000411_0,0.97115
0c1_t00000008_0000412_0,0.97596
0c1_t00000008_0000413_0,0.98798
0c1_t00000008_0000414_0,0.97115
0c1_t00000008_0000415_0,0.96394
0c1_t00000008_0000416_0,0.97356
0c1_t00000008_0000417_0,0.9783700000000001
0c1_t00000008_0000418_0,0.96635
0c1_t00000008_0000419_1,0.97356
0c1_t00000008_0000420_0,0.97356
0c1_t00000008_0000421_1,0.9783700000000001
0c1_t00000008_0000422_0,0.97356
0c1_t00000008_0000423_0,0.96635
0c1_t00000008_0000424_0,0.9783700000000001
0c1_t00000008_0000425_0,0.9855800000000001
0c1_t00000008_0000426_0,0.97356
0c1_t00000008_0000427_0,0.96635
0c1_t00000008_0000428_0,0.96875
0c1_t00000008_0000429_0,0.98077
0c1_t00000008_0000430_0,0.97356
0c1_t00000008_0000431_0,0.97356
0c1_t00000008_0000432_0,0.97115
0c1_t00000008_0000433_0,0.97356
0c1_t00000008_0000434_0,0.97115
0c1_t00000008_0000435_1,0.97596
0c1_t00000008_0000436_1,0.9783700000000001
0c1_t00000008_0000437_1,0.9855800000000001
0c1_t00000008_0000438_0,0.96635
0c1_t00000008_0000439_0,0.97356
0c1_t00000008_0000440_0,0.97596
0c1_t00000008_0000441_0,0.97356
0c1_t00000008_0000442_1,0.96875
0c1_t00000008_0000443_0,0.96875
0c1_t00000008_0000444_0,0.98077
0c1_t00000008_0000445_0,0.96875
0c1_t00000008_0000447_0,0.97596
0c1_t00000008_0000448_0,0.96394
0c1_t00000008_0000450_0,0.97596
0c1_t00000008_0000451_0,0.9783700000000001
0c1_t00000008_0000452_0,0.97356
0c1_t00000008_0000453_0,0.97356
0c1_t00000008_0000454_0,0.97356
0c1_t00000008_0000455_0,0.97115
0c1_t00000008_0000456_1,0.97115
0c1_t00000008_0000457_0,0.96394
0c1_t00000008_0000458_0,0.96875
0c1_t00000008_0000459_0,0.97356
0c1_t00000008_0000460_0,0.97596
0c1_t00000008_0000461_0,0.97115
0c1_t00000008_0000462_0,0.9783700000000001
0c1_t00000008_0000464_0,0.98077
0c1_t00000008_0000466_0,0.97596
0c1_t00000008_0000467_0,0.98077
0c1_t00000008_0000468_0,0.97115
0c1_t00000008_0000469_0,0.97115
0c1_t00000008_0000470_0,0.96875
0c1_t00000008_0000471_0,0.97115
0c1_t00000008_0000472_0,0.97115
0c1_t00000008_0000473_0,0.96154
0c1_t00000008_0000474_0,0.96875
0c1_t00000008_0000476_0,0.9855800000000001
0c1_t00000008_0000477_0,0.97596
0c1_t00000008_0000478_0,0.96875
0c1_t00000008_0000479_0,0.97596
0c1_t00000008_0000480_0,0.97115
0c1_t00000008_0000481_0,0.97115
0c1_t00000008_0000482_1,0.96394
0c1_t00000008_0000483_0,0.96875
0c1_t00000008_0000484_0,0.9783700000000001
0c1_t00000008_0000486_0,0.96635
0c1_t00000008_0000488_0,0.96875
0c1_t00000008_0000489_0,0.97596
0c1_t00000008_0000490_0,0.9831699999999999
0c1_t00000008_0000491_0,0.9831699999999999
0c1_t00000008_0000492_0,0.9783700000000001
0c1_t00000008_0000493_0,0.97356
0c1_t00000008_0000494_0,0.97596
0c1_t00000008_0000495_0,0.97596
0c1_t00000008_0000496_0,0.98077
0c1_t00000008_0000497_0,0.96635
0c1_t00000008_0000498_0,0.96394
0c1_t00000008_0000500_0,0.97115
0c1_t00000008_0000501_0,0.97356
0c1_t00000008_0000502_0,0.9783700000000001
0c1_t00000008_0000503_0,0.97115
0c1_t00000008_0000504_0,0.96875
0c1_t00000008_0000505_0,0.96875
0c1_t00000008_0000506_0,0.97115
0c1_t00000008_0000507_0,0.97115
0c1_t00000008_0000508_0,0.96635
0c1_t00000008_0000509_0,0.9855800000000001
0c1_t00000008_0000510_0,0.96635
0c1_t00000008_0000511_0,0.9783700000000001
0c1_t00000008_0000512_0,0.98077
0c1_t00000008_0000514_1,0.96875
0c1_t00000008_0000515_0,0.98077
0c1_t00000008_0000516_1,0.97596
0c1_t00000008_0000517_0,0.96394
0c1_t00000008_0000518_0,0.96635
0c1_t00000008_0000519_0,0.9831699999999999
0c1_t00000008_0000520_0,0.97115
0c1_t00000008_0000521_0,0.97356
0c1_t00000008_0000522_0,0.97356
0c1_t00000008_0000523_0,0.96875
0c1_t00000008_0000524_1,0.96394
0c1_t00000008_0000525_0,0.97356
0c1_t00000008_0000526_0,0.96875
0c1_t00000008_0000527_0,0.96394
0c1_t00000008_0000528_0,0.97115
0c1_t00000008_0000529_0,0.9831699999999999
0c1_t00000008_0000530_0,0.97115
0c1_t00000008_0000532_0,0.97356
0c1_t00000008_0000533_0,0.97596
0c1_t00000008_0000534_1,0.97115
0c1_t00000008_0000535_0,0.96875
0c1_t00000008_0000536_0,0.97115
0c1_t00000008_0000537_0,0.97356
0c1_t00000008_0000538_0,0.97115
0c1_t00000008_0000539_1,0.98077
0c1_t00000008_0000540_0,0.96394
0c1_t00000008_0000541_0,0.96875
0c1_t00000008_0000542_0,0.97356
0c1_t00000008_0000543_0,0.97596
0c1_t00000008_0000544_0,0.97596
0c1_t00000008_0000546_0,0.9591299999999999
0c1_t00000008_0000547_0,0.97115
0c1_t00000008_0000548_0,0.9591299999999999
0c1_t00000008_0000549_1,0.97596
0c1_t00000008_0000550_0,0.9783700000000001
0c1_t00000008_0000551_0,0.9783700000000001
0c1_t00000008_0000552_0,0.97115
0c1_t00000008_0000553_0,0.9783700000000001
0c1_t00000008_0000554_0,0.9783700000000001
0c1_t00000008_0000555_0,0.96154
0c1_t00000008_0000556_0,0.97356
0c1_t00000008_0000557_0,0.96875
0c1_t00000008_0000558_0,0.97596
0c1_t00000008_0000559_0,0.97596
0c1_t00000008_0000560_0,0.97596
0c1_t00000008_0000561_0,0.9903799999999999
0c1_t00000008_0000562_0,0.97115
0c1_t00000008_0000563_0,0.97115
0c1_t00000008_0000564_0,0.96875
0c1_t00000008_0000566_0,0.97115
0c1_t00000008_0000567_0,0.96875
0c1_t00000008_0000568_0,0.98077
0c1_t00000008_0000569_1,0.96394
0c1_t00000008_0000570_0,0.97356
0c1_t00000008_0000571_0,0.9783700000000001
0c1_t00000008_0000572_0,0.98077
0c1_t00000008_0000573_0,0.9831699999999999
0c1_t00000008_0000575_0,0.97356
0c1_t00000008_0000576_1,0.96635
0c1_t00000008_0000577_0,0.97356
0c1_t00000008_0000578_0,0.97356
0c1_t00000008_0000579_0,0.96875
0c1_t00000008_0000580_0,0.96875
0c1_t00000008_0000581_0,0.97356
0c1_t00000008_0000582_0,0.96394
0c1_t00000008_0000583_0,0.97356
0c1_t00000008_0000584_0,0.96875
0c1_t00000008_0000585_0,0.97596
0c1_t00000008_0000586_0,0.97596
0c1_t00000008_0000587_0,0.97115
0c1_t00000008_0000588_0,0.96635
0c1_t00000008_0000589_0,0.97356
0c1_t00000008_0000590_0,0.9855800000000001
0c1_t00000008_0000591_0,0.9855800000000001
0c1_t00000008_0000592_0,0.97596
0c1_t00000008_0000593_0,0.97356
0c1_t00000008_0000594_0,0.96875
0c1_t00000008_0000595_1,0.96635
0c1_t00000008_0000596_0,0.9831699999999999
0c1_t00000008_0000597_1,0.96635
0c1_t00000008_0000598_0,0.97596
0c1_t00000008_0000599_0,0.97356
0c1_t00000008_0000600_0,0.98077
0c1_t00000008_0000601_0,0.97596
0c1_t00000008_0000602_1,0.97596
0c1_t00000008_0000603_0,0.9783700000000001
0c1_t00000008_0000604_0,0.96875
0c1_t00000008_0000605_1,0.96875
0c1_t00000008_0000606_0,0.98077
0c1_t00000008_0000607_0,0.97115
0c1_t00000008_0000608_0,0.9783700000000001
0c1_t00000008_0000609_0,0.96875
0c1_t00000008_0000610_0,0.9591299999999999
0c1_t00000008_0000611_0,0.97115
0c1_t00000008_0000612_0,0.98077
0c1_t00000008_0000613_0,0.97115
0c1_t00000008_0000614_0,0.9831699999999999
0c1_t00000008_0000615_0,0.97356
0c1_t00000008_0000616_0,0.96635
0c1_t00000008_0000617_0,0.97356
0c1_t00000008_0000618_0,0.97115
0c1_t00000008_0000620_0,0.9783700000000001
0c1_t00000008_0000621_0,0.96875
0c1_t00000008_0000622_0,0.97596
0c1_t00000008_0000623_0,0.97115
0c1_t00000008_0000624_0,0.97356
0c1_t00000008_0000625_0,0.96635
0c1_t00000008_0000626_0,0.96875
0c1_t00000008_0000628_0,0.97596
0c1_t00000008_0000629_1,0.97115
0c1_t00000008_0000630_1,0.97115
0c1_t00000008_0000631_0,0.9783700000000001
0c1_t00000008_0000632_0,0.96154
0c1_t00000008_0000633_0,0.96635
0c1_t00000008_0000634_0,0.97596
0c1_t00000008_0000635_0,0.97115
0c1_t00000008_0000636_0,0.97356
0c1_t00000008_0000637_0,0.9783700000000001
0c1_t00000008_0000639_0,0.9783700000000001
0c1_t00000008_0000640_1,0.9831699999999999
0c1_t00000008_0000641_0,0.96875
0c1_t00000008_0000642_0,0.9783700000000001
0c1_t00000008_0000643_0,0.96875
0c1_t00000008_0000644_0,0.97115
0c1_t00000008_0000645_0,0.97596
0c1_t00000008_0000646_0,0.96875
0c1_t00000008_0000647_0,0.9783700000000001
0c1_t00000008_0000648_0,0.9855800000000001
0c1_t00000008_0000649_0,0.96635
0c1_t00000008_0000651_0,0.97596
0c1_t00000008_0000652_1,0.96875
0c1_t00000008_0000653_0,0.96394
0c1_t00000008_0000654_0,0.96875
0c1_t00000008_0000655_0,0.96875
0c1_t00000008_0000656_0,0.9831699999999999
0c1_t00000008_0000657_0,0.9783700000000001
0c1_t00000008_0000658_0,0.9783700000000001
0c1_t00000008_0000659_0,0.97596
0c1_t00000008_0000660_0,0.97356
0c1_t00000008_0000661_0,0.97596
0c1_t00000008_0000662_0,0.9783700000000001
0c1_t00000008_0000663_0,0.96875
0c1_t00000008_0000664_0,0.96875
0c1_t00000008_0000665_0,0.98077
0c1_t00000008_0000666_0,0.96635
0c1_t00000008_0000667_1,0.98077
0c1_t00000008_0000668_0,0.97115
0c1_t00000008_0000669_1,0.97115
0c1_t00000008_0000670_0,0.96875
0c1_t00000008_0000671_0,0.97115
0c1_t00000008_0000672_1,0.97596
0c1_t00000008_0000673_0,0.96394
0c1_t00000008_0000674_0,0.96875
0c1_t00000008_0000675_0,0.97115
0c1_t00000008_0000676_0,0.97356
0c1_t00000008_0000677_1,0.96394
0c1_t00000008_0000678_1,0.97356
0c1_t00000008_0000679_0,0.97596
0c1_t00000008_0000680_0,0.96394
0c1_t00000008_0000681_0,0.97356
0c1_t00000008_0000682_1,0.97356
0c1_t00000008_0000683_0,0.9831699999999999
0c1_t00000008_0000684_1,0.96875
0c1_t00000008_0000685_0,0.97596
0c1_t00000008_0000686_0,0.9783700000000001
0c1_t00000008_0000687_1,0.96875
0c1_t00000008_0000688_0,0.97115
0c1_t00000008_0000689_1,0.97356
0c1_t00000008_0000690_0,0.96875
0c1_t00000008_0000691_1,0.96635
0c1_t00000008_0000692_0,0.97596
0c1_t00000008_0000693_0,0.96875
0c1_t00000008_0000694_1,0.97596
0c1_t00000008_0000695_0,0.96394
0c1_t00000008_0000696_0,0.97596
0c1_t00000008_0000697_0,0.98077
0c1_t00000008_0000698_0,0.96875
0c1_t00000008_0000699_0,0.96635
0c1_t00000008_0000700_0,0.97115
0c1_t00000008_0000701_0,0.97115
0c1_t00000008_0000702_0,0.98077
0c1_t00000008_0000704_1,0.9783700000000001
0c1_t00000008_0000705_0,0.97596
0c1_t00000008_0000706_0,0.96875
0c1_t00000008_0000707_0,0.97115
0c1_t00000008_0000708_0,0.96875
0c1_t00000008_0000709_0,0.96875
0c1_t00000008_0000710_0,0.96875
0c1_t00000008_0000711_0,0.97596
0c1_t00000008_0000712_0,0.96875
0c1_t00000008_0000713_0,0.97115
0c1_t00000008_0000714_0,0.9783700000000001
0c1_t00000008_0000717_0,0.97356
0c1_t00000008_0000718_0,0.96394
0c1_t00000008_0000719_0,0.9831699999999999
0c1_t00000008_0000720_0,0.97356
0c1_t00000008_0000721_0,0.97115
0c1_t00000008_0000722_0,0.98077
0c1_t00000008_0000723_0,0.96635
0c1_t00000008_0000725_0,0.9783700000000001
0c1_t00000008_0000726_0,0.97356
0c1_t00000008_0000727_0,0.97115
0c1_t00000008_0000728_0,0.97115
0c1_t00000008_0000729_0,0.97115
0c1_t00000008_0000730_0,0.9783700000000001
0c1_t00000008_0000731_0,0.9783700000000001
0c1_t00000008_0000732_0,0.97356
0c1_t00000008_0000733_0,0.97115
0c1_t00000008_0000734_0,0.97115
0c1_t00000008_0000735_0,0.96394
0c1_t00000008_0000736_1,0.96154
0c1_t00000008_0000737_0,0.97115
0c1_t00000008_0000738_0,0.96635
0c1_t00000008_0000739_0,0.96154
0c1_t00000008_0000740_0,0.96875
0c1_t00000008_0000741_0,0.9831699999999999
0c1_t00000008_0000742_0,0.96875
0c1_t00000008_0000743_0,0.96635
0c1_t00000008_0000744_0,0.97596
0c1_t00000008_0000745_0,0.98077
0c1_t00000008_0000746_0,0.96635
0c1_t00000008_0000748_0,0.97596
0c1_t00000008_0000749_1,0.9783700000000001
0c1_t00000008_0000750_0,0.97115
0c1_t00000008_0000751_0,0.97356
0c1_t00000008_0000752_0,0.97115
0c1_t00000008_0000753_0,0.97596
0c1_t00000008_0000754_0,0.96635
0c1_t00000008_0000755_0,0.97356
0c1_t00000008_0000756_0,0.98077
0c1_t00000008_0000757_0,0.98077
0c1_t00000008_0000758_0,0.97356
0c1_t00000008_0000759_0,0.98077
0c1_t00000008_0000760_0,0.97115
0c1_t00000008_0000761_0,0.9783700000000001
0c1_t00000008_0000762_0,0.97356
0c1_t00000008_0000763_0,0.97115
0c1_t00000008_0000764_0,0.9831699999999999
0c1_t00000008_0000765_0,0.97115
0c1_t00000008_0000766_0,0.97115
0c1_t00000008_0000767_0,0.97115
0c1_t00000008_0000768_0,0.9783700000000001
0c1_t00000008_0000769_0,0.97356
0c1_t00000008_0000770_0,0.98077
0c1_t00000008_0000771_0,0.97356
0c1_t00000008_0000772_0,0.96394
0c1_t00000008_0000774_0,0.96154
0c1_t00000008_0000775_0,0.9783700000000001
0c1_t00000008_0000776_0,0.9783700000000001
0c1_t00000008_0000777_0,0.98077
0c1_t00000008_0000778_0,0.9855800000000001
0c1_t00000008_0000779_0,0.97356
0c1_t00000008_0000780_0,0.96635
0c1_t00000008_0000781_0,0.96875
0c1_t00000008_0000782_0,0.97115
0c1_t00000008_0000783_0,0.97115
0c1_t00000008_0000784_0,0.97356
0c1_t00000008_0000785_0,0.97596
0c1_t00000008_0000786_0,0.97356
0c1_t00000008_0000787_0,0.97356
0c1_t00000008_0000788_0,0.96635
0c1_t00000008_0000789_0,0.97356
0c1_t00000008_0000790_0,0.96875
0c1_t00000008_0000791_0,0.97115
0c1_t00000008_0000792_0,0.9831699999999999
0c1_t00000008_0000793_0,0.97356
0c1_t00000008_0000795_0,0.9783700000000001
0c1_t00000008_0000797_0,0.96875
0c1_t00000008_0000798_0,0.97115
0c1_t00000008_0000799_0,0.9783700000000001
0c1_t00000008_0000800_0,0.96875
0c1_t00000008_0000801_0,0.96635
0c1_t00000008_0000802_0,0.96394
0c1_t00000008_0000803_0,0.96635
0c1_t00000008_0000804_0,0.97356
0c1_t00000008_0000805_0,0.97596
0c1_t00000008_0000806_0,0.97356
0c1_t00000008_0000807_0,0.97356
0c1_t00000008_0000808_0,0.97115
0c1_t00000008_0000811_0,0.96635
0c1_t00000008_0000812_0,0.96875
0c1_t00000008_0000813_0,0.96635
0c1_t00000008_0000814_0,0.96635
0c1_t00000008_0000815_0,0.97115
0c1_t00000008_0000816_0,0.9783700000000001
0c1_t00000008_0000817_0,0.9831699999999999
0c1_t00000008_0000818_0,0.97356
0c1_t00000008_0000819_0,0.97356
0c1_t00000008_0000820_0,0.96875
0c1_t00000008_0000821_0,0.97596
0c1_t00000008_0000822_1,0.9543300000000001
0c1_t00000008_0000823_0,0.97596
0c1_t00000008_0000824_0,0.98077
0c1_t00000008_0000825_0,0.96154
0c1_t00000008_0000827_0,0.97356
0c1_t00000008_0000828_0,0.96875
0c1_t00000008_0000829_0,0.97115
0c1_t00000008_0000830_0,0.96635
0c1_t00000008_0000831_0,0.97356
0c1_t00000008_0000832_0,0.96875
0c1_t00000008_0000833_0,0.96154
0c1_t00000008_0000835_0,0.97356
0c1_t00000008_0000836_0,0.97596
0c1_t00000008_0000837_0,0.96875
0c1_t00000008_0000838_0,0.96154
0c1_t00000008_0000841_1,0.9783700000000001
0c1_t00000008_0000842_0,0.96875
0c1_t00000008_0000843_0,0.96394
0c1_t00000008_0000844_1,0.96635
0c1_t00000008_0000845_0,0.9783700000000001
0c1_t00000008_0000846_0,0.96875
0c1_t00000008_0000847_1,0.96635
0c1_t00000008_0000848_0,0.97596
0c1_t00000008_0000849_0,0.97356
0c1_t00000008_0000850_0,0.97596
0c1_t00000008_0000851_0,0.97596
0c1_t00000008_0000852_0,0.97115
0c1_t00000008_0000853_0,0.9783700000000001
0c1_t00000008_0000854_0,0.97115
0c1_t00000008_0000855_0,0.97115
0c1_t00000008_0000856_0,0.97115
0c1_t00000008_0000857_0,0.97115
0c1_t00000008_0000858_0,0.97596
0c1_t00000008_0000859_0,0.97115
0c1_t00000008_0000860_0,0.96875
0c1_t00000008_0000862_1,0.97356
0c1_t00000008_0000863_0,0.97596
0c1_t00000008_0000864_1,0.9783700000000001
0c1_t00000008_0000865_0,0.97356
0c1_t00000008_0000866_1,0.96875
0c1_t00000008_0000867_0,0.95673
0c1_t00000008_0000868_0,0.96394
0c1_t00000008_0000869_0,0.97115
0c1_t00000008_0000870_0,0.97356
0c1_t00000008_0000871_0,0.97115
0c1_t00000008_0000872_0,0.9783700000000001
0c1_t00000008_0000873_0,0.98077
0c1_t00000008_0000874_0,0.97356
0c1_t00000008_0000875_0,0.96875
0c1_t00000008_0000876_0,0.97356
0c1_t00000008_0000877_0,0.96635
0c1_t00000008_0000878_0,0.96875
0c1_t00000008_0000879_0,0.9831699999999999
0c1_t00000008_0000880_0,0.97596
0c1_t00000008_0000881_0,0.96875
0c1_t00000008_0000882_0,0.97356
0c1_t00000008_0000883_1,0.96875
0c1_t00000008_0000884_0,0.9783700000000001
0c1_t00000008_0000885_0,0.96394
0c1_t00000008_0000886_0,0.97115
0c1_t00000008_0000887_0,0.96635
0c1_t00000008_0000888_1,0.96635
0c1_t00000008_0000889_1,0.9783700000000001
0c1_t00000008_0000890_0,0.97115
0c1_t00000008_0000891_0,0.9783700000000001
0c1_t00000008_0000892_0,0.97596
0c1_t00000008_0000893_0,0.97356
0c1_t00000008_0000894_0,0.96875
0c1_t00000008_0000895_0,0.9831699999999999
0c1_t00000008_0000896_1,0.97356
0c1_t00000008_0000897_0,0.97356
0c1_t00000008_0000898_0,0.96875
0c1_t00000008_0000899_0,0.97115
0c1_t00000008_0000900_0,0.96154
0c1_t00000008_0000901_0,0.97356
0c1_t00000008_0000902_0,0.9783700000000001
0c1_t00000008_0000903_0,0.97115
0c1_t00000008_0000904_0,0.96394
0c1_t00000008_0000905_0,0.97115
